hurricane_id,x,y,width,height,frame_number,confidence,alive
57,397.5,290.5,121.0,107.0,462,0.8846985101699829,1
57,397.5,290.5,121.0,107.0,463,0.8849945068359375,1
57,397.5,290.5,121.0,107.0,464,0.8848332166671753,1
57,397.5,290.5,121.0,107.0,465,0.8849045038223267,1
57,397.5,290.5,121.0,107.0,466,0.8849039077758789,1
57,397.5,290.5,121.0,107.0,467,0.8849782943725586,1
57,397.5,290.5,121.0,107.0,468,0.8849782943725586,1
57,397.5,290.5,121.0,107.0,469,0.8849782943725586,1
57,397.5,290.5,121.0,107.0,470,0.8849763870239258,1
57,397.5,290.5,121.0,107.0,471,0.88497394323349,1
57,397.5,290.5,121.0,107.0,472,0.8846789002418518,1
57,397.5,290.5,121.0,107.0,473,0.8842011094093323,1
57,397.5,290.5,121.0,107.0,474,0.887050986289978,1
57,397.5,290.5,121.0,107.0,475,0.8870518207550049,1
57,397.5,290.5,121.0,107.0,476,0.8889467716217041,1
57,397.5,290.0,121.0,106.0,477,0.8893115520477295,1
57,397.5,290.0,121.0,106.0,478,0.8906974792480469,1
57,397.5,290.0,121.0,106.0,479,0.8906976580619812,1
57,397.5,290.0,121.0,106.0,480,0.892013669013977,1
